order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00913,913,432,CUST_0432,12/2/2023,2023-01-20T07:15:00.000Z,PROD_150,170,1,1,315.15,104.12,121.28,261.17,22.16,22.75,39.54,returned,CANCELLED,credit_card,5171 Main St,,TRK908082
ORD_00914,914,19,CUST_0019,4/18/2023,2023-11-27T07:33:00.000Z,PROD_024,109,5,4,398.94,221.82,361.01,338.75,6.82,26.66,0.00,pending,delivered,paypal,1974 Pine Rd,,
ORD_00915,915,264,CUST_0264,2023-12-17,2023-09-05T15:09:00.000Z,PROD_197,69,1,3,34.51,60.26,567.32,317.27,10.17,34.42,0.00,delivered,,credit_card,7744 Oak Ave,,TRK325230
ORD_00916,916,56,CUST_0056,4/19/2023,2023-02-10T03:11:00.000Z,PROD_064,38,8,2,419.73,262.31,283.38,727.52,7.15,44.05,0.00,processing,returned,debit_card,6266 Pine Rd,,TRK556478
ORD_00917,917,2,CUST_0002,2023-01-24,2023-09-02T20:37:00.000Z,PROD_166,185,3,3,319.02,344.09,534.05,494.36,0.00,21.57,0.00,,delivered,debit_card,2044 Oak Ave,,
ORD_00918,918,291,CUST_0291,2023-11-25,,PROD_068,197,3,5,169.92,138.41,148.78,391.56,12.88,42.68,0.00,SHIPPED,SHIPPED,cash,6556 Main St,,
ORD_00919,919,33,CUST_0033,5/24/2023,2023-07-03T11:30:00.000Z,PROD_133,148,8,2,164.80,279.90,577.74,601.47,24.92,34.06,0.00,pending,CANCELLED,credit_card,7894 Pine Rd,,TRK839598
ORD_00920,920,189,CUST_0189,1/18/2023,2023-11-15T16:35:00.000Z,PROD_087,52,6,1,246.39,405.69,916.12,341.28,14.64,32.60,0.00,processing,delivered,debit_card,6180 Main St,,TRK708751
ORD_00921,921,126,CUST_0126,2023-05-24,2023-06-21T21:44:00.000Z,PROD_109,28,10,3,381.14,262.06,201.19,572.00,21.34,29.96,0.00,SHIPPED,returned,debit_card,6579 Pine Rd,,TRK622616
ORD_00922,922,204,CUST_0204,2/18/2023,2023-03-20T08:50:00.000Z,PROD_010,84,8,2,414.12,170.74,907.13,142.97,5.24,18.10,0.00,CANCELLED,delivered,debit_card,9458 Pine Rd,,
ORD_00923,923,174,CUST_0174,2023-11-08,2023-05-14T12:16:00.000Z,PROD_018,54,1,1,374.26,87.05,898.15,477.36,0.00,15.85,0.00,pending,SHIPPED,bank_transfer,2898 Oak Ave,Special delivery instructions,TRK466095
ORD_00924,924,215,CUST_0215,5/7/2023,2023-08-20T02:53:00.000Z,PROD_128,163,10,2,463.78,94.36,316.16,730.96,0.00,2.52,12.55,SHIPPED,processing,bank_transfer,4016 Pine Rd,,TRK998871
ORD_00925,925,12,CUST_0012,11/23/2023,2023-01-28T03:19:00.000Z,PROD_112,138,5,4,491.21,212.20,51.95,590.90,0.00,9.63,6.84,CANCELLED,CANCELLED,bank_transfer,1191 Main St,,
ORD_00926,926,35,CUST_0035,9/1/2023,2023-08-25T15:58:00.000Z,PROD_155,7,5,5,237.40,341.88,877.98,671.68,23.80,14.28,0.00,CANCELLED,SHIPPED,cash,9600 Oak Ave,,TRK456542
ORD_00927,927,436,CUST_0436,4/4/2023,2023-12-21T21:20:00.000Z,PROD_184,168,3,5,137.13,248.56,331.54,434.96,8.05,38.17,0.00,SHIPPED,returned,debit_card,1167 Pine Rd,,TRK987751
ORD_00928,928,270,CUST_0270,2023-11-27,,PROD_040,129,8,3,229.47,143.94,821.77,255.05,5.04,48.05,49.86,pending,SHIPPED,paypal,7094 Pine Rd,Special delivery instructions,TRK676075
ORD_00929,929,182,CUST_0182,2023-04-18,2023-11-18T19:58:00.000Z,PROD_044,97,7,2,198.76,270.88,480.41,527.21,10.26,47.75,0.00,delivered,processing,credit_card,4466 Main St,Special delivery instructions,TRK552075
ORD_00930,930,45,CUST_0045,5/4/2023,2023-01-22T12:46:00.000Z,PROD_139,123,6,1,329.84,330.04,477.95,461.74,0.00,29.25,0.00,processing,delivered,bank_transfer,5654 Main St,,
ORD_00931,931,155,CUST_0155,6/13/2023,2023-07-17T12:22:00.000Z,PROD_060,116,9,2,132.71,194.89,66.16,577.14,11.37,48.90,30.21,pending,delivered,paypal,9570 Oak Ave,,
ORD_00932,932,350,CUST_0350,2023-06-04,2023-06-02T10:32:00.000Z,PROD_005,19,8,2,360.30,43.50,529.11,168.47,0.00,39.16,0.00,processing,CANCELLED,paypal,365 Pine Rd,,
ORD_00933,933,229,CUST_0229,8/23/2023,2023-10-11T00:05:00.000Z,PROD_100,103,8,4,169.03,19.60,67.69,77.49,15.89,42.49,0.00,CANCELLED,SHIPPED,paypal,7746 Main St,Special delivery instructions,
ORD_00934,934,444,CUST_0444,2023-05-09,2023-09-10T15:01:00.000Z,PROD_039,53,4,4,264.22,114.29,192.37,485.39,20.15,40.37,45.00,pending,returned,cash,9222 Pine Rd,,TRK879593
ORD_00935,935,194,CUST_0194,12/11/2023,2023-03-02T06:41:00.000Z,PROD_122,198,6,2,508.40,316.45,551.96,252.62,23.07,32.72,0.00,delivered,processing,paypal,9349 Pine Rd,,TRK287424
ORD_00936,936,313,CUST_0313,2023-11-11,2023-05-05T00:33:00.000Z,PROD_179,129,5,4,152.54,169.11,859.94,544.89,0.00,22.22,8.87,delivered,,bank_transfer,5094 Pine Rd,,
ORD_00937,937,245,CUST_0245,10/15/2023,,PROD_154,182,1,3,504.00,269.89,892.97,757.52,0.00,33.62,20.24,returned,returned,debit_card,2603 Oak Ave,,
ORD_00938,938,215,CUST_0215,2023-09-22,,PROD_118,76,7,3,395.17,33.19,598.56,683.74,0.00,12.59,0.00,CANCELLED,,bank_transfer,3559 Main St,,TRK245182
ORD_00939,939,446,CUST_0446,8/9/2023,2023-05-27T12:39:00.000Z,PROD_079,98,2,2,276.74,128.25,922.08,723.68,14.11,4.26,0.00,SHIPPED,,paypal,4753 Pine Rd,Special delivery instructions,TRK932321
ORD_00940,940,373,CUST_0373,2/4/2023,2023-09-10T02:48:00.000Z,PROD_179,158,5,2,156.84,235.76,62.76,150.01,0.00,7.93,20.55,pending,SHIPPED,paypal,8978 Main St,,TRK168291
ORD_00941,941,398,CUST_0398,1/16/2023,2023-01-12T08:30:00.000Z,PROD_194,71,8,3,394.09,83.72,998.94,481.23,0.00,45.89,23.07,SHIPPED,returned,cash,6992 Main St,,TRK260039
ORD_00942,942,391,CUST_0391,2/20/2023,2023-01-02T02:10:00.000Z,PROD_060,100,2,4,181.24,395.10,105.41,195.85,6.63,10.26,0.00,pending,processing,bank_transfer,598 Pine Rd,,
ORD_00943,943,247,CUST_0247,9/22/2023,2023-03-17T22:05:00.000Z,PROD_104,144,10,4,131.02,73.82,1021.18,700.59,18.37,50.56,37.79,returned,CANCELLED,bank_transfer,1829 Oak Ave,,TRK412277
ORD_00944,944,279,CUST_0279,7/1/2023,2023-07-06T22:31:00.000Z,PROD_172,104,3,1,442.89,362.09,469.09,789.45,10.59,11.24,0.00,returned,CANCELLED,cash,5287 Pine Rd,,TRK147170
ORD_00945,945,23,CUST_0023,2023-07-04,2023-07-21T03:29:00.000Z,PROD_133,16,1,2,425.31,163.21,878.62,736.31,19.04,17.91,0.00,processing,processing,bank_transfer,3395 Main St,,TRK616468
ORD_00946,946,9,CUST_0009,12/26/2023,,PROD_090,90,9,1,78.54,337.94,497.82,722.56,18.42,46.10,37.30,delivered,SHIPPED,credit_card,1459 Oak Ave,Special delivery instructions,TRK391405
ORD_00947,947,293,CUST_0293,2023-03-21,2023-01-13T18:12:00.000Z,PROD_166,140,3,1,503.94,334.47,384.15,105.83,17.62,23.69,24.79,processing,processing,paypal,7368 Main St,,TRK971551
ORD_00948,948,224,CUST_0224,3/18/2023,,PROD_030,94,5,5,93.51,354.70,455.29,556.36,0.00,19.25,0.00,processing,CANCELLED,paypal,69 Oak Ave,Special delivery instructions,TRK700012
ORD_00949,949,414,CUST_0414,2023-08-01,2023-11-19T15:08:00.000Z,PROD_054,17,10,4,191.52,398.59,764.28,838.46,15.51,29.19,0.00,SHIPPED,SHIPPED,cash,218 Main St,,TRK190420
ORD_00950,950,315,CUST_0315,,2023-11-09T22:26:00.000Z,PROD_029,199,10,3,85.56,162.25,288.42,583.04,0.00,3.08,0.00,SHIPPED,,credit_card,6413 Oak Ave,,TRK622894
ORD_00951,951,173,CUST_0173,,2023-02-21T16:23:00.000Z,PROD_056,161,7,3,142.15,242.57,1020.86,718.44,11.38,43.16,0.00,CANCELLED,CANCELLED,credit_card,6437 Oak Ave,,
ORD_00952,952,353,CUST_0353,7/7/2023,2023-11-06T04:58:00.000Z,PROD_168,5,1,5,184.32,414.65,108.82,617.32,12.81,34.16,0.00,returned,delivered,cash,5135 Main St,,TRK672878
ORD_00953,953,470,CUST_0470,4/6/2023,2023-03-23T10:45:00.000Z,PROD_092,57,3,5,169.26,239.26,588.43,272.04,22.77,26.99,0.00,returned,SHIPPED,bank_transfer,2280 Oak Ave,,TRK351483
ORD_00954,954,7,CUST_0007,12/17/2023,2023-11-09T23:09:00.000Z,PROD_175,119,8,2,501.92,384.10,876.39,108.42,15.36,37.16,0.00,processing,delivered,credit_card,3549 Oak Ave,,
ORD_00955,955,256,CUST_0256,2023-09-11,2023-09-26T19:52:00.000Z,PROD_148,177,8,4,344.95,339.45,1022.03,466.58,0.00,20.14,16.56,SHIPPED,returned,debit_card,9977 Pine Rd,,
ORD_00956,956,163,CUST_0163,2023-12-19,,PROD_106,85,2,3,56.17,202.26,531.17,518.52,16.04,28.96,24.96,CANCELLED,SHIPPED,debit_card,2639 Main St,,TRK375171
ORD_00957,957,425,CUST_0425,2/18/2023,2023-09-24T12:43:00.000Z,PROD_130,74,4,1,288.56,168.69,654.64,643.11,0.00,21.52,0.00,returned,processing,credit_card,7689 Main St,,
ORD_00958,958,109,CUST_0109,11/23/2023,2023-09-14T06:30:00.000Z,PROD_195,179,3,4,454.83,141.54,104.04,611.62,0.00,47.01,0.00,delivered,processing,paypal,3858 Pine Rd,,
ORD_00959,959,22,CUST_0022,2023-01-15,2023-10-03T15:59:00.000Z,PROD_110,104,8,1,433.39,208.24,61.74,529.51,23.29,24.05,3.86,,CANCELLED,paypal,5975 Pine Rd,,
ORD_00960,960,120,CUST_0120,11/27/2023,2023-10-08T12:03:00.000Z,PROD_113,196,8,4,469.88,358.45,592.32,296.27,0.00,49.75,0.00,CANCELLED,processing,cash,4022 Pine Rd,,TRK678093
ORD_00961,961,179,CUST_0179,7/8/2023,2023-03-09T11:09:00.000Z,PROD_044,112,6,3,21.43,260.57,1024.04,424.35,0.00,49.86,0.00,SHIPPED,,credit_card,5891 Pine Rd,,TRK879272
ORD_00962,962,375,CUST_0375,8/18/2023,2023-08-16T22:41:00.000Z,PROD_083,163,10,4,80.66,352.39,1048.14,815.63,15.53,45.08,25.73,SHIPPED,processing,cash,6494 Pine Rd,Special delivery instructions,
ORD_00963,963,381,CUST_0381,12/5/2023,2023-08-16T10:46:00.000Z,PROD_069,156,5,2,498.55,367.88,657.47,745.67,7.38,20.04,0.00,pending,returned,paypal,4574 Main St,,TRK537300
ORD_00964,964,362,CUST_0362,2023-05-04,2023-05-21T14:13:00.000Z,PROD_121,13,9,5,496.90,265.23,50.16,822.54,20.94,16.67,12.73,pending,pending,cash,1110 Oak Ave,,TRK981771
ORD_00965,965,290,CUST_0290,2023-09-06,2023-09-04T23:16:00.000Z,PROD_037,186,3,4,198.46,91.09,198.60,512.55,7.04,29.83,0.78,delivered,,paypal,5161 Pine Rd,,
ORD_00966,966,332,CUST_0332,4/8/2023,,PROD_159,197,5,1,125.16,353.47,742.06,599.34,20.86,13.93,0.00,CANCELLED,delivered,credit_card,3711 Oak Ave,,
ORD_00967,967,231,CUST_0231,,2023-10-24T19:33:00.000Z,PROD_200,83,4,4,435.15,345.39,650.37,196.26,18.40,13.35,0.00,pending,delivered,bank_transfer,4734 Oak Ave,Special delivery instructions,TRK390579
ORD_00968,968,293,CUST_0293,10/3/2023,2023-02-08T15:23:00.000Z,PROD_053,169,8,5,509.00,210.03,380.52,689.78,18.26,28.93,0.00,,delivered,debit_card,3458 Oak Ave,,
ORD_00969,969,212,CUST_0212,2023-02-15,2023-04-21T04:26:00.000Z,PROD_132,149,2,5,120.28,347.54,249.15,739.46,19.06,31.99,0.00,pending,pending,cash,6309 Main St,,TRK228109
ORD_00970,970,346,CUST_0346,,2023-09-04T17:53:00.000Z,PROD_040,154,10,5,138.99,105.90,659.93,404.53,15.71,47.49,34.57,SHIPPED,pending,paypal,4245 Main St,,
ORD_00971,971,470,CUST_0470,2023-07-13,2023-07-12T11:54:00.000Z,PROD_001,162,10,5,453.05,374.67,893.85,812.88,18.26,6.71,0.00,processing,delivered,bank_transfer,6868 Pine Rd,Special delivery instructions,
ORD_00972,972,353,CUST_0353,2023-08-19,2023-04-12T09:48:00.000Z,PROD_099,128,8,2,133.88,267.35,765.25,61.86,23.72,3.63,0.00,pending,delivered,bank_transfer,4180 Oak Ave,,
ORD_00973,973,102,CUST_0102,8/8/2023,,PROD_004,126,5,3,86.58,59.59,480.35,237.13,17.85,17.85,0.00,,SHIPPED,paypal,6980 Main St,,TRK969962
ORD_00974,974,373,CUST_0373,2023-04-21,2023-09-02T23:35:00.000Z,PROD_046,127,2,1,76.09,106.74,258.73,754.92,22.00,6.62,0.00,processing,processing,bank_transfer,5199 Oak Ave,,TRK521511
ORD_00975,975,12,CUST_0012,8/7/2023,2023-02-03T09:57:00.000Z,PROD_078,44,4,5,208.52,391.87,581.58,147.20,11.17,19.73,0.00,processing,processing,bank_transfer,2626 Pine Rd,,
ORD_00976,976,26,CUST_0026,8/26/2023,2023-09-05T22:27:00.000Z,PROD_196,142,2,2,150.51,367.29,974.05,568.72,0.00,40.69,0.00,returned,pending,debit_card,7029 Oak Ave,,
ORD_00977,977,11,CUST_0011,8/8/2023,,PROD_098,88,4,1,92.82,391.29,434.94,532.46,5.56,12.35,35.15,pending,pending,credit_card,4113 Main St,,TRK703813
ORD_00978,978,374,CUST_0374,,2023-07-16T09:09:00.000Z,PROD_059,132,9,3,126.69,130.59,1046.30,221.92,0.00,28.12,0.00,CANCELLED,SHIPPED,bank_transfer,9982 Oak Ave,,TRK356781
ORD_00979,979,43,CUST_0043,,,PROD_063,117,9,4,160.53,65.46,210.01,491.39,14.87,30.36,21.97,CANCELLED,,credit_card,6769 Pine Rd,Special delivery instructions,TRK193513
ORD_00980,980,134,CUST_0134,10/27/2023,2023-10-04T02:34:00.000Z,PROD_109,176,3,3,265.01,227.59,588.89,486.82,24.36,6.34,0.00,,delivered,cash,133 Main St,Special delivery instructions,
ORD_00981,981,72,CUST_0072,,2023-09-13T20:16:00.000Z,PROD_101,148,2,2,262.04,70.51,465.36,812.41,9.52,9.46,8.52,pending,CANCELLED,bank_transfer,821 Oak Ave,,
ORD_00982,982,162,CUST_0162,10/4/2023,2023-06-19T03:29:00.000Z,PROD_147,48,4,3,224.12,81.79,208.27,699.64,16.17,23.84,0.00,CANCELLED,processing,paypal,6848 Pine Rd,,TRK355632
ORD_00983,983,143,CUST_0143,2023-04-13,2023-09-09T01:20:00.000Z,PROD_160,31,8,5,181.85,280.65,106.32,490.42,7.49,42.69,0.00,CANCELLED,CANCELLED,bank_transfer,7677 Pine Rd,,
ORD_00984,984,292,CUST_0292,2023-10-19,2023-05-17T02:41:00.000Z,PROD_061,147,5,5,446.30,403.29,331.54,659.61,13.70,14.34,0.00,,,bank_transfer,3328 Main St,,TRK118966
ORD_00985,985,257,CUST_0257,4/23/2023,2023-11-08T03:38:00.000Z,PROD_103,87,9,2,192.57,150.68,86.18,385.35,0.00,35.21,0.00,processing,,debit_card,1121 Pine Rd,,
ORD_00986,986,198,CUST_0198,2023-05-07,2023-01-25T22:15:00.000Z,PROD_086,194,2,4,203.15,384.11,294.84,423.49,8.79,44.70,0.00,SHIPPED,processing,credit_card,2742 Oak Ave,,TRK330581
ORD_00987,987,481,CUST_0481,2023-10-26,2023-12-25T17:16:00.000Z,PROD_164,182,8,5,270.98,246.00,530.99,433.66,22.62,27.59,6.63,returned,pending,cash,4052 Main St,,TRK273335
ORD_00988,988,399,CUST_0399,9/27/2023,2023-08-18T05:03:00.000Z,PROD_162,170,7,1,491.92,129.05,476.86,680.33,0.00,21.98,0.00,SHIPPED,CANCELLED,debit_card,5435 Pine Rd,,TRK793493
ORD_00989,989,163,CUST_0163,2023-10-02,2023-12-07T06:56:00.000Z,PROD_116,175,4,5,351.18,290.96,914.71,648.88,8.49,17.09,31.46,,returned,cash,7117 Main St,,TRK875440
ORD_00990,990,256,CUST_0256,5/12/2023,2023-12-18T20:02:00.000Z,PROD_193,94,10,4,209.00,386.47,299.64,289.46,11.92,17.21,0.00,processing,,credit_card,5939 Pine Rd,,TRK928221
ORD_00991,991,403,CUST_0403,2023-04-06,,PROD_141,119,3,2,203.55,133.86,228.05,223.43,8.58,38.88,0.00,processing,pending,credit_card,94 Pine Rd,,TRK197869
ORD_00992,992,262,CUST_0262,1/1/2023,2023-09-10T17:57:00.000Z,PROD_046,140,6,5,323.92,210.01,920.82,196.81,0.00,18.06,0.00,,,cash,9246 Oak Ave,Special delivery instructions,
ORD_00993,993,31,CUST_0031,9/18/2023,2023-04-06T10:47:00.000Z,PROD_079,75,1,1,72.36,243.68,570.94,782.02,12.36,35.85,3.58,,CANCELLED,bank_transfer,6798 Pine Rd,,TRK296717
ORD_00994,994,129,CUST_0129,2023-04-13,2023-08-31T18:40:00.000Z,PROD_091,172,5,5,413.57,215.90,387.85,355.89,0.00,30.51,0.00,processing,CANCELLED,debit_card,955 Main St,,TRK453962
ORD_00995,995,82,CUST_0082,2023-07-25,2023-06-01T11:29:00.000Z,PROD_057,185,5,2,180.17,110.29,905.95,175.26,12.10,24.27,0.00,returned,delivered,paypal,7512 Main St,Special delivery instructions,TRK863441
ORD_00996,996,216,CUST_0216,2023-01-04,2023-05-13T15:13:00.000Z,PROD_031,100,4,1,369.91,66.10,609.30,595.35,10.53,30.33,0.00,,processing,bank_transfer,5500 Oak Ave,,
ORD_00997,997,2,CUST_0002,8/23/2023,2023-03-18T08:07:00.000Z,PROD_184,103,7,1,219.72,405.33,991.57,137.58,16.49,9.57,0.00,processing,,credit_card,2023 Main St,Special delivery instructions,TRK188003
ORD_00998,998,311,CUST_0311,6/18/2023,2023-07-10T03:35:00.000Z,PROD_156,162,3,5,154.29,344.92,569.73,833.54,22.05,27.06,40.75,SHIPPED,processing,paypal,6261 Main St,,TRK829997
ORD_00999,999,385,CUST_0385,1/22/2023,2023-05-12T04:10:00.000Z,PROD_016,128,2,1,156.62,49.18,87.36,493.38,17.79,13.71,0.00,delivered,returned,debit_card,5219 Main St,Special delivery instructions,
ORD_01000,1000,471,CUST_0471,,2023-02-16T00:59:00.000Z,PROD_011,144,9,4,376.34,411.09,655.26,332.38,0.00,19.72,0.00,returned,SHIPPED,credit_card,8180 Pine Rd,,
